,country_name,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y
126,Argentina,1.5,1.0,,,58.3,,17.58625,,3.7750000000000004,30.259999999999998,1.0,7.192728879999994,,,,63.131699999999995,,1.0,28.150000000000002,1.0,0.1,1.0,1.0,,,,,1.0,1.0,1.0,99.07681857142857,99.09117714285713,90.4847442857143,101.5620442857143,3.8285714285714287,1.0,1.0,1.0,1.0,1.0,1.0,,9.018125057220455,89.8,98.1,94.3,1.0,98.316,11.466666666666667,,3.142666666666667,3.9766333333333335,,,93.96436818758912,,1.0,6.516666666666666,24.633333333333333,1.0,0.4,2.0544653290305277,3.628571428571428,41.833050328657336,8.56425,45.3,20.566666666666666,23.199999999999996,,5.7,11.65,6.125,5.1,10.525,10.399999999999999,1.0,0.10451065546931447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.303375,1.0,,,,,
127,Tonga,0.55,1.0,,,81.15,,25.603375,47.89207,,2.975,,,,,,15.650100000000002,0.3,,,,,,,,,,,,,2.0124999999999997,99.454625,99.39995,85.0095275,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.038250029087066,70.4,1.0,,52.2,95.5,,,4.0323,0.5403,23.8,,93.05096983193208,,0.4,10.483333333333333,46.016666666666666,1.0,1.4,0.8635220417215234,,38.925882278196596,76.701875,17.6,37.7,27.8,25.2,17.799999999999997,1.0,6.300000000000001,15.75,10.912500000000001,12.0,1.0,0.20217294496562088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.70425,1.0,1.9,17.3,8.1,5.2,2.1
128,Iceland,,1.0,,,41.75,,10.175,,3.25,90.22999999999999,,3.973344539999998,,,,7.8927000000000005,,1.0,25.7625,,0.1,1.0,,,,,,1.0,1.0,3.0875000000000004,,,89.69232,100.23430142857143,2.5,,1.0,,1.0,1.0,1.0,,4.260500013828279,,,,,97.94999999999999,,,15.847724999999999,3.736325,18.866666666666667,98.28840095413344,98.78349598408349,,3.8,15.816666666666665,17.166666666666668,1.0,0.1,1.0,0.14285714285714285,47.31187442982944,6.311500000000001,,11.133333333333335,18.03333333333333,,1.4,2.25,1.1125000000000003,1.45,1.6125,1.75,1.0,0.008366855896374181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.86,1.0,,,,,
129,United States,,1.0,,,51.833333333333336,0.8307420648634434,12.275000000000002,77.2,2.9,59.635000000000005,,8.049167459999996,,,,24.026625,,,,,,,,,,,,,,3.0500000000000003,,,91.40850857142857,104.45715571428572,2.5,1.0,1.0,,1.0,1.0,1.0,,5.948624968528749,96.6,,,28.866666666666667,99.08,1.0,,10.643333333333334,2.5534857142857144,,98.9859505510063,99.96941545254089,,4.1,17.133333333333333,25.933333333333337,1.0,0.2,1.0,0.24285714285714285,45.96737705891115,18.4135,,7.216666666666667,12.900000000000002,1.0,6.050000000000001,7.25,2.3375,5.199999999999999,4.6125,6.199999999999999,1.0,0.031067095397704626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8317500000000002,1.0,0.5,6.200000000000001,2.6666666666666665,0.4,1.0
130,Belize,0.5333333333333333,1.0,,,50.18333333333334,,21.902874999999998,69.49837,1.1,10.47,0.08868382014320439,8.639180759999997,,84.9,,70.67767500000001,3.4,1.0,41.2125,1.0,1.0125,1.0,1.0,,,,,1.0,1.0,1.0,,,71.194955,29.519000000000002,6.228571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.728624820709234,87.85,96.7,74.80000000000001,23.950000000000003,95.36666666666667,21.4,,125.76202857142857,0.9446,21.4,,86.8963109207379,85.49739716899649,2.2,,,1.0,1.0,1.4355666431832375,20.674999999999997,37.92989769449231,54.585375,44.5,22.416666666666668,17.95,19.05,12.8,15.45,8.6625,11.0,13.499999999999998,13.3,1.0,0.12519404282667304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.467125,1.0,5.4,7.6,10.15,2.55,0.85
131,Italy,,1.0,,,42.41666666666667,,6.337499999999999,,3.45,125.97,,6.975043839999998,,,,5.578375,,1.0,22.662499999999998,1.0,0.1,1.0,,,,,,1.0,1.0,5.875,98.775745,99.00202,95.59288714285715,73.0645057142857,2.5,1.0,1.0,,1.0,1.0,1.0,,12.233624935150143,,,,,99.9,,,5.6400500000000005,3.912675,23.175,93.86267334063638,98.77080674728957,,2.8,16.683333333333334,28.65,1.0,0.1,1.0,0.1,42.213181587018845,30.577375,,8.433333333333332,23.916666666666668,,2.95,3.5,1.9124999999999999,2.55,2.7,3.0,1.0,0.0024376932432093887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36625,1.0,,,,,
132,Bosnia and Herzegovina,,1.0,,,38.266666666666666,1.32939452305436,8.699,21.9,3.5,29.515,,3.413475159999996,,,,10.8912,0.2,1.0,13.962499999999999,,0.1,1.0,,,,,,1.0,1.0,1.0,95.8571,97.56690499999999,,,2.5,1.0,1.0,1.0,1.0,1.0,1.0,,28.079125165939335,84.2,1.0,1.0,18.2,99.9,7.75,,5.810425,2.03162,25.7,88.7811247004352,95.29454425158349,97.05593067248853,2.1,31.049999999999997,40.96666666666667,1.0,0.1,1.0,1.6571428571428573,39.22524986269215,52.969,43.4,22.28333333333333,29.333333333333336,1.0,5.35,6.550000000000001,4.4750000000000005,4.65,4.2875000000000005,5.65,1.0,0.012992471886840544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2953750000000002,1.0,1.6,17.4,8.9,2.3,1.6
133,Jamaica,1.7,1.0,,,51.5,,16.752375000000004,,1.7,11.2,,14.675407000000002,,,,56.90755,1.4,1.0,30.9375,1.0,0.3,1.0,1.0,,,,,1.0,1.0,3.8125,92.7,88.1,76.84414,37.238812499999995,6.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.96950006484986,85.6,97.7,82.3,23.8,99.1,81.3,0.273,1.3864857142857143,0.5628666666666666,25.2,,86.50774822528729,66.39571768160735,1.2,4.933333333333334,28.4,1.0,0.6,0.6964749827376951,9.557142857142859,45.39480750711348,45.252625,,27.4,22.233333333333334,,13.3,16.950000000000003,10.275,5.95,13.8625,14.55,1.0,0.169925144922075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0454999999999997,1.0,2.45,8.05,3.9,2.3,0.65
134,Myanmar,0.6142857142857143,1.0,15.853146,,22.05,2.78283143043518,18.269375,74.9,0.9,2.42,19.81446808124307,12.458715199999961,,80.9,1.0,29.212275,1.9,1.0,32.7875,1.0,0.3875,1.0,1.0,76.3,1.0,22.5,5.9,1.0,1.0,1.0,71.84699,75.5512,59.0394,17.679596666666665,9.028571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2433750107884414,58.6,80.7,58.2,51.2,60.2,,0.1945,0.8821833333333334,0.65822,23.6,,65.47449116416183,79.39177454984004,1.3,6.166666666666667,37.3,1.0,12.6,9.419358061347218,,41.38996932745366,70.213875,19.7,41.266666666666666,42.5,16.2,44.2,53.35,25.225,34.400000000000006,31.762500000000003,42.8,1.0,0.5594318923436787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.218375,1.0,18.5,1.5,29.4,6.6,1.3
135,Oman,0.8714285714285714,1.0,,,53.71666666666667,,20.650374999999997,39.57895,1.7000000000000002,27.310000000000002,1.0,10.554778599999999,,87.7,1.0,13.9446,,1.0,29.687500000000004,,0.1,1.0,,,,,,1.0,1.0,4.2875000000000005,90.165532,94.229466,92.0431642857143,49.59291857142857,5.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.539124965667737,87.1,49.8,56.3,28.0,98.725,14.100000000000001,,4.4277125,2.0154500000000004,,88.0298016254603,85.32037420432388,,0.1,0.5,12.899999999999999,1.0,0.1,0.8278025008562337,,13.674693802568875,19.409625,,32.21666666666666,40.983333333333334,17.8,10.2,12.4,3.575,8.7,9.762500000000001,10.7,1.0,0.06310081605476332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9131249999999995,1.0,10.45,4.300000000000001,12.75,8.4,2.75
136,Seychelles,0.4,1.0,,,43.43333333333334,1.60337686538696,13.537500000000001,,3.6,42.85333333333334,,11.24784939999994,,,,61.54135,,,,,,,,,,,,1.0,1.0,2.0874999999999995,96.3502,95.86771,80.63849333333334,14.469962500000001,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,6.30105,1.429933333333333,,,43.089175080272284,,4.1,7.283333333333333,30.5,1.0,0.2,0.8677545479568656,2.8000000000000003,,44.808875,,23.5,26.73333333333333,,13.35,15.75,5.900000000000001,11.5,12.5,13.55,1.0,0.1287109544402276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.34125,1.0,3.6,10.2,7.9,4.3,1.2
137,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9624999999999995,,,,,,,,,,,,,,,,,,,,,,,,,87.55422077922081,,,,,,,1.6668831168831044,,,8.035125,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
138,United Arab Emirates,0.7,1.0,,,58.733333333333334,,10.908999999999999,,1.1333333333333333,,1.0,12.721945199999961,,,,11.903775,,,,,,,,,,,,1.0,1.0,0.9262500000000001,95.09761,93.22714,88.10403,,3.3142857142857145,1.0,1.0,1.0,1.0,1.0,1.0,,5.653749942779542,,,,,99.9,,,4.3860875,2.0244625,,,98.57366933527351,,0.6,1.3333333333333335,36.516666666666666,1.0,0.1,0.0587,,15.235481554877126,14.497250000000001,,18.366666666666664,32.1,,3.9,8.45,3.8625000000000007,3.4,6.0125,7.25,1.0,0.006458648387322726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5762500000000004,1.0,,,,,
139,Syrian Arab Republic,,1.0,,,53.550000000000004,,25.348875,,1.5250000000000001,,1.0,,,,,41.069374999999994,,1.0,26.599999999999998,,0.1,1.0,,,,,,1.0,1.0,1.0,,,63.00454666666666,36.467218333333335,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.313374757766713,,,,,,,,1.925,1.4193500000000001,,,91.74945144039582,70.56871139418928,0.1,,,1.0,3.7,0.690796617081473,14.82857142857143,15.956042279894575,46.896375,,34.61666666666667,35.13333333333333,,15.2,18.1,8.787500000000001,12.6,10.8125,15.2,1.0,0.09388215242515002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0056249999999998,1.0,,,,,
140,"Korea, Dem. People’s Rep.",1.0,1.0,,,20.349999999999998,,13.904875000000002,89.78873,13.2,,1.0503109456060022,,,,1.0,0.30425,,,,,,,,,,,,,,1.0,,,,19.07017,43.98571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.460250020027159,93.7,99.5,85.6,70.15,99.5,,,4.421866666666667,3.42266,,67.13882746810019,80.94060571641636,,1.2,,,1.0,1.4,1.0,,47.35168125295382,38.795500000000004,,24.85,36.33333333333333,3.8,17.5,12.1,11.875,13.1,13.100000000000001,16.45,1.0,0.16687485308367828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9217499999999998,1.0,12.25,2.3,23.5,1.75,0.55
141,Qatar,,1.0,,,48.66666666666667,,10.154500000000002,68.93788,1.25,14.49,,7.451339639999994,,,,10.65285,1.0,,,,,,,,,,,1.0,1.0,1.0,93.27514500000001,92.14237000000001,,42.00099375,,1.0,1.0,1.0,1.0,1.0,1.0,,1.4534999839961535,84.5,90.8,,29.3,1.0,,,6.418333333333334,1.728875,,96.36159226881666,1.0,,0.4,0.9333333333333333,26.049999999999997,1.0,0.1,1.0,,13.035688956307975,1.1093750000000013,20.8,21.733333333333334,27.1,12.4,6.75,7.85,3.6375000000000006,5.800000000000001,6.025,6.75,1.0,0.021731777317997015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.94175,1.0,,,,,
142,Antigua and Barbuda,0.65,1.0,,,45.1,,15.912875000000001,,3.2666666666666666,14.04,,9.087268419999994,,,,39.126125,,,,,,,,,,,,1.0,1.0,3.3625000000000003,99.42,98.95,87.2186225,27.275605,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,4.549533333333334,2.956,,,87.336316209573,,2.5,,,1.0,0.1,0.2997767125794233,,,65.63600000000001,,26.883333333333336,20.7,,6.25,4.45,4.0625,4.9,4.8125,5.800000000000001,1.0,0.08410536558530549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9975,1.0,,,,,
143,Malaysia,0.4857142857142857,1.0,,,27.616666666666667,,17.013625,,1.8633333333333333,11.8,1.6495987029911663,11.3276234,,,,13.278025,,1.0,19.9375,1.0,0.1,1.0,1.0,,,,,1.0,1.0,1.0,92.70908666666666,94.55725333333334,77.40091857142858,46.8132175,2.7142857142857144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.525999963283539,,97.275,,40.3,98.878,25.7,,3.3849714285714287,1.3818333333333335,,93.29029710154958,99.4067700120432,,0.3,1.1500000000000001,29.6,1.0,0.4,0.310203953080464,9.5,37.41075177440649,26.134125,,29.7,35.33333333333333,,7.199999999999999,8.55,3.7499999999999996,6.15,6.775,7.300000000000001,1.0,0.06480295668909741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.06475,1.0,13.05,4.05,19.2,6.25,
144,Cyprus,1.0,1.0,,,43.366666666666674,,11.023125,,3.466666666666667,82.125,,,,,,4.887924999999999,,,,,,,,,,,,1.0,1.0,5.2375,98.11623,98.67843,93.96072285714285,62.63852571428571,4.685714285714285,1.0,1.0,,1.0,1.0,1.0,,12.114749968051921,,,,,98.575,,,4.061483333333333,2.3376333333333332,26.4,99.51614197053475,99.30793313813601,,4.2,20.016666666666666,53.63333333333333,1.0,0.3,1.0,0.4714285714285714,45.79441946831806,32.9615,,11.149999999999999,23.9,,2.35,2.75,1.625,1.35,2.15,1.65,1.0,0.010101253256517166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3626249999999998,1.0,,,,,
145,Israel,,1.0,,,57.266666666666666,0.946839991956949,21.275,,3.1,67.86,,7.950613799999992,,,,10.5855,,1.0,24.9,1.0,0.1,,,,,,,1.0,1.0,4.075,,,1.0,76.47786571428571,2.5,1.0,1.0,,1.0,1.0,1.0,,5.586625099182129,,,,,,,,5.4435142857142855,3.6258625,26.2,99.54172679544764,99.99999943096346,,1.4,16.55,30.233333333333334,1.0,0.2,1.0,1.0142857142857142,46.94638809038594,7.852999999999999,,12.1,19.283333333333335,,3.55,2.6,1.8625000000000003,2.8499999999999996,2.7,3.25,1.0,0.01104105657473066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0675,1.0,,,,,
146,Suriname,1.0,1.0,,,63.05,1.35123324394226,19.403875,,,,4.164589479561297,14.78335359999998,,,,63.619924999999995,,1.0,37.137499999999996,1.0,0.3,1.0,1.0,,,,,,,1.0,91.854985,93.62596500000001,59.928898000000004,,8.228571428571428,1.0,1.0,,1.0,1.0,1.0,1.0,11.89562511444091,,,,,1.0,82.5,,2.1763999999999997,1.143125,29.3,,83.52225649906524,67.7960376636161,1.6,7.4,47.86666666666667,1.0,1.0,3.8100013868311757,,38.25385157420181,33.88625,,29.033333333333335,25.166666666666664,28.4,17.549999999999997,12.1,8.8625,15.649999999999999,16.8125,19.75,1.0,0.3277615321084577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.50475,1.0,,,,,
147,Poland,,1.0,,,50.28333333333333,1.39141098285715,10.0625,,6.5,67.755,,5.7632529399999965,,,,12.4296,,,,,,,,,,,,1.0,1.0,1.0,,,92.06588,85.49743857142857,2.5,1.0,1.0,1.0,1.0,1.0,1.0,,8.087375134229667,,,,,99.8,2.3,,6.054975,2.2969285714285714,26.6,97.50448959955607,96.96903538005111,,4.7,24.833333333333332,34.8,1.0,0.1,1.0,0.17142857142857143,44.796210536205706,39.626875000000005,,25.05,25.566666666666666,,2.7,5.1,2.75,3.5999999999999996,3.9124999999999996,4.3,1.0,0.00361531375567432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3649999999999998,1.0,,,2.6,,
148,Chile,0.16666666666666669,1.0,,,50.400000000000006,2.0885401964187604,13.49525,,2.166666666666667,59.32,,6.114264119999994,,,,47.34435,,1.0,9.05,1.0,0.1,1.0,1.0,,,,,1.0,1.0,1.0,96.44260999999999,96.56162,89.00147142857143,86.41107285714286,2.9714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,,7.640250086784362,,,,,99.786,17.2,,11.38296,2.0892375000000003,27.4,98.04365893810558,84.97037516579861,,3.7,24.78333333333333,43.81666666666666,1.0,0.2,0.647267267479639,5.7,41.35373173882266,12.66175,,12.766666666666666,13.216666666666667,,6.9,8.2,4.737500000000001,5.85,6.775,6.949999999999999,1.0,0.027311972798949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.764625,1.0,0.5,9.7,1.8,0.3,
149,Montenegro,,1.0,60.501938,,51.666666666666664,1.0132202319800843,11.93225,34.00618,1.0,58.61000000000001,,5.288789959999994,,,,11.389675,0.6,1.0,9.4375,,0.1,1.0,,,,,,1.0,1.0,1.0,97.88593,98.644695,90.26682,64.97030000000001,2.5,1.0,1.0,1.0,1.0,1.0,1.0,,17.98162508010865,86.6,91.7,,16.8,1.0,,,5.245716666666667,2.2537666666666665,26.700000000000003,91.78685364107533,96.71046496506828,,2.8,37.666666666666664,40.7,1.0,0.1,0.08700627632573991,0.7285714285714285,44.36786316434444,34.359874999999995,47.2,25.883333333333333,26.516666666666666,11.4,2.8499999999999996,3.1500000000000004,2.425,2.55,3.1125,2.8499999999999996,1.0,0.0110555007959283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7305,1.0,1.0,22.3,9.4,2.8,1.2
150,Greenland,,,,,,,14.6125,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,23.950000000000003,96.67522034956596,99.5972376261945,,,,,,,1.0,,,14.11175,,,,,,,,,,,,,,,,,,,,,1.7937500000000002,1.0,,,,,
151,Morocco,1.1,1.0,,,51.88333333333334,,20.314375,71.69914,0.9500000000000001,7.85,1.0,17.45378479999996,,,1.0,32.25925,,1.0,40.849999999999994,1.0,0.1,1.0,1.0,,,,,1.0,1.0,1.0,60.45400333333333,70.08652,58.08960999999999,26.113875000000004,3.971428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.302250027656545,54.4,82.8,70.1,14.4,73.6,,,1.1017333333333335,0.7587666666666667,26.3,68.08797547225141,86.24341296956102,,0.1,1.05,30.46666666666667,1.0,1.9,8.043139370804656,14.685714285714287,25.172379246700416,39.47387499999999,,22.116666666666664,32.916666666666664,11.100000000000001,10.55,26.25,14.000000000000002,18.35,19.6875,22.65,1.0,0.202069027793928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5196249999999996,1.0,2.75,10.850000000000001,15.0,2.45,1.05
152,Botswana,1.25,1.0,,,45.99999999999999,,26.497375000000005,,,3.64,0.8228596683307278,15.78693719999996,,,1.0,47.030375,,1.0,49.85,1.0,9.65,1.0,1.0,,,,,1.0,1.0,1.0,87.45121,86.82318,,31.0591225,25.814285714285713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.97725009918214,,,,1.0,99.74,,,3.813825,0.44493333333333335,,,73.09837254959962,,2.4,6.016666666666667,33.65,1.0,11.8,12.6538006340545,22.885714285714286,48.245491237559484,33.274125,,40.9,22.816666666666666,,34.9,42.05,27.1,28.35,30.2875,34.599999999999994,1.0,0.5189391656269307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9640000000000004,1.0,,,,,
153,Bahrain,,1.0,,,67.51666666666667,,15.20225,,1.7249999999999999,19.4,,10.732534999999999,,,,13.684225000000001,,,,,,,,,,,,1.0,1.0,1.0,94.64592333333333,97.31158666666667,90.24083,61.0370975,,1.0,1.0,,1.0,1.0,1.0,1.0,3.5614999532699576,1.0,,,,99.74,,,2.49368,0.9477399999999999,,98.9832621252058,1.0,,0.3,5.3,30.449999999999996,1.0,0.1,1.0,,21.26634709702915,11.028875,,29.916666666666664,42.36666666666667,,7.05,7.55,2.9125,6.1,5.7875000000000005,6.4,1.0,0.036414209878055194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.064875,1.0,,,,,
154,Palau,1.5250000000000001,,,,85.21666666666667,,8.7375,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,97.934045,98.048435,,66.40212,,1.0,1.0,,1.0,1.0,1.0,,,,,,,33.41666666666667,,,6.7847,1.4205,,,99.94937041269048,,,7.366666666666667,25.016666666666666,,,1.0,,,22.210875,,,,,16.65,20.9,10.637500000000001,15.350000000000001,18.6,19.4,,,,,,,,,,,2.2199999999999998,1.0,,,,,
155,Canada,,1.0,,,29.25,,8.162500000000001,,2.7,38.47666666666667,,6.256173599999996,,,,9.951025,,,,,,1.0,,,,,,1.0,1.0,5.312499999999999,,,77.8647,75.36611142857143,2.5,1.0,1.0,,1.0,1.0,1.0,,6.334500014781952,,,,,74.22500000000001,1.0,,9.6753,2.4671166666666666,26.9,98.71883283824472,99.4017575035569,,3.4,11.816666666666666,18.266666666666666,1.0,0.4,1.0,1.0,47.20985525561799,18.756375,,7.4,14.283333333333331,,4.75,5.5,3.5500000000000003,2.65,4.6000000000000005,4.75,1.0,0.017249480879829002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5617750000000001,1.0,,,,,
156,Croatia,,1.0,,,43.266666666666666,,7.2375,,5.798,82.785,,4.930475899999996,,,,9.959674999999999,,1.0,11.287500000000001,,0.1,1.0,,,,,,1.0,1.0,1.9250000000000003,98.66591,99.12536,94.4683442857143,74.84781,2.5142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,,14.582125067710862,94.26666666666667,,,,99.9,5.970000000000001,,6.4271,3.0308166666666665,27.4,90.95278420188797,96.46329516436934,,3.3,32.88333333333333,20.416666666666664,1.0,0.1,,0.34285714285714286,46.0371683703574,43.921375,,25.883333333333333,28.266666666666666,,4.4,5.199999999999999,3.0625,3.7,3.4625,4.4,1.0,0.011837348011583865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4525,1.0,,,,,
157,Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74995999999999,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
158,Hungary,,1.0,,,52.88333333333333,,8.349999999999998,,3.0666666666666664,56.195,,8.635746939999994,,,,22.1648,,1.0,13.9375,,0.1,1.0,,,,,,1.0,1.0,4.525,99.1,99.1,89.22689428571428,61.05283285714286,2.5,,1.0,1.0,1.0,1.0,1.0,,7.543124973773942,,,,,50.075,5.6,,6.659487500000001,3.2201625,16.4,81.18477286113115,97.99771592217736,,4.5,28.016666666666666,36.5,1.0,0.2,1.0,1.1571428571428573,45.80196938902784,29.636499999999998,,25.466666666666665,26.683333333333337,,4.3,5.05,2.55,2.15,4.3375,4.199999999999999,1.0,0.01664619428845867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.42875,1.0,,,,,
159,Switzerland,,1.0,,,37.81666666666666,,9.174999999999999,,4.8,95.515,,6.521859459999994,,,,3.1430000000000002,,,,,,,,,,,,1.0,1.0,6.25,,,82.97969571428573,57.36730714285714,2.5,1.0,1.0,,1.0,1.0,1.0,,4.939750134944915,,,,,,,,16.521771428571427,4.089414285714286,20.666666666666668,95.25038609301012,99.89168097397551,,5.1,19.283333333333335,25.35,1.0,0.1,1.0,1.0,46.35005160729684,26.291375,,11.533333333333331,20.55,,3.8499999999999996,4.6,1.7625,3.45,3.8,2.55,1.0,0.008271724440728757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5275,1.0,,,,,
160,Austria,,1.0,,,38.550000000000004,,7.4,,7.666666666666667,125.515,,6.7488838,,,,7.9316249999999995,,,,,,,,,,,,1.0,1.0,7.9375,,,86.81225714285713,88.903926,2.5,1.0,1.0,,1.0,1.0,1.0,,5.072250068187713,,,,,98.50000000000001,,,6.944571428571429,5.018942857142856,27.1,98.81781076012703,99.97855740913988,,5.1,25.683333333333334,28.5,1.0,0.1,1.0,1.0,46.5692960001904,42.358124999999994,,9.716666666666667,23.916666666666668,,3.25,4.0,2.2500000000000004,2.7,2.6125000000000007,3.2,1.0,0.0072962638010476005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4725,1.0,,,,,
161,Netherlands,,1.0,,,49.300000000000004,,10.212499999999999,,,50.723333333333336,,6.166925619999994,,,,4.1285,,1.0,17.3,1.0,0.1,1.0,,,,,,1.0,1.0,5.800000000000001,,,92.1373,84.574838,2.5,1.0,1.0,,1.0,1.0,1.0,,6.212250024080276,,,,,,,,10.84755,3.381042857142857,26.2,99.9581085255342,97.7489616248438,,3.6,17.53333333333333,29.083333333333332,1.0,0.2,1.0,1.0,46.00564577767997,10.160125,,11.25,18.933333333333334,,3.55,4.300000000000001,2.5125,2.05,3.4625,3.6500000000000004,1.0,0.009891858855411599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6749999999999998,1.0,,,,,
162,Sweden,,1.0,,,47.66666666666666,,11.725,,2.6333333333333337,99.28,,3.3321088399999925,,,,5.2653,,,,,,,,,,,,1.0,,7.125,,,94.884564,80.07530714285716,2.5,1.0,1.0,1.0,1.0,1.0,1.0,,7.208249926567076,,,,,,,,11.780457142857143,4.098816666666667,21.133333333333333,99.93999836029013,99.30251057444174,,3.8,20.566666666666666,20.483333333333334,1.0,0.2,1.0,1.0,47.55721483591114,13.61475,,11.116666666666667,21.03333333333333,,2.55,3.0,1.5875000000000001,1.55,2.3375000000000004,2.45,1.0,0.008326069713053606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8525,1.0,,,,,
163,Djibouti,,1.0,,,43.483333333333334,,23.14425,,1.4,4.42,14.104568682697453,,,,1.0,20.3168,,1.0,57.5,1.0,0.5125,1.0,1.0,,,,,1.0,1.0,1.0,,,37.27547,4.56802,11.814285714285711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.690500020980824,22.6,87.7,94.4,12.4,87.4,1.0,,0.7288,0.2237,,,59.84079106413004,,0.1,1.65,25.46666666666667,1.0,31.3,17.72910102641606,,39.33949522570574,22.6115,,28.833333333333332,37.5,,30.45,67.35,34.37499999999999,47.3,47.837500000000006,29.9,1.0,0.7592119036240137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.95625,1.0,29.9,8.1,33.5,21.5,9.2
